slice,mass (Msun),coupling,age (years),time to solar luminosity (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23,avg X_h1,avg X_he3,avg X_he4,avg X_n14,avg X_mg24,avg X_si28,avg X_s32,avg X_ar36,avg X_ca40,avg X_ti44,avg X_cr48,avg X_fe52,avg X_fe54,avg X_ni56,avg X_neut,avg X_prot,max T (K),surface lum_nuc (ergs/s),cumulative e_nuc (ergs),surface R (Rsun)
1140.0,1.1342220241501337,-10.0,16772345.21586405,415184.8819587659,41.82183996831409,249431247.51809883,322569.17104042537,7.296608336103061e+37,8.648806123148046e+38,3.6679856424603145e+36,5.2031256654853753e+42,2.168298005967501e+52,1.8084635120038988e+51,1.9802792151099513e+48,0.06649972344505305,0.38594054413323214,0.4269230276921523,0.057065518099697544,1.648579952337209e-21,3.0544866567074732e-30,0.0008572189783638442,0.0010360977274458763,0.05844822057412107,0.003165117894718536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786817960.766323,5.247359055233427e+38,2.2020555188026593e+52,0.04420607921214528
1141.0,1.1342220241501337,-10.0,16772378.673336023,415151.4244867917,33.45747197465127,249096562.18642414,323555.38016705227,7.311702292926722e+37,8.635127212950612e+38,3.659554884711598e+36,5.1911664332806343e+42,2.1683057206530681e+52,1.8093746170873783e+51,1.9841404657626715e+48,0.06593203221386425,0.3857367321435096,0.42752984666688226,0.057131747698493836,1.6535675298244731e-21,2.7813160808413953e-30,0.000856047035838598,0.0010319388622021524,0.05855049966386886,0.003166624254205781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784797023.2970004,4.986696729605146e+38,2.2021081341796892e+52,0.0439824274312574
1142.0,1.1342220241501337,-10.0,16772405.439313602,415124.6585092135,26.76597757972102,248847617.6213175,324362.09678417316,7.324654118216153e+37,8.598689136512948e+38,3.650944894277862e+36,5.17895295521061e+42,2.1683119033340522e+52,1.8101004254457577e+51,1.987222198661931e+48,0.06549076275023559,0.38557919115502154,0.4280003838486222,0.05718463961489496,1.6685288558335429e-21,2.9386036936891314e-30,0.0008550658478493639,0.0010290080619244665,0.058628661013164766,0.003167756242554216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782948167.6228918,4.834322259850338e+38,2.2021489403008037e+52,0.04380266746432313
1143.0,1.1342220241501337,-10.0,16772426.852095665,415103.24572714977,21.412782063776817,248657671.42866352,325016.7189241305,7.335559328316732e+37,8.564967106761254e+38,3.6411814748038364e+36,5.1651033103646373e+42,2.1683168568428387e+52,1.8106787949731717e+51,1.9896809920029455e+48,0.06514582897641848,0.38545664832168647,0.4283675339205779,0.057226723761269485,1.6798255381778446e-21,3.263759487267033e-30,0.0008542513849115306,0.0010268185345018528,0.05868904503092762,0.0031686186003371465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781587886.5047846,4.717398671403002e+38,2.2021807956436928e+52,0.043658861844911225
1144.0,1.1342220241501337,-10.0,16772443.982321316,415086.1155014988,17.130225651021455,248493344.4694282,325515.39796000195,7.343595095739609e+37,8.545443315473415e+38,3.633086559562834e+36,5.1536204788173097e+42,2.1683208239909405e+52,1.8111404358832005e+51,1.991643653650391e+48,0.0648612906093482,0.3853558959162247,0.4286695881555038,0.057263197483525714,1.7489748311146662e-21,3.267682408748556e-30,0.0008535826921949323,0.0010255295910757032,0.05873708887533751,0.0031692952046253825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780621224.9809724,4.838156400330458e+38,2.2022069322739535e+52,0.043549029786064536
1145.0,1.1342220241501337,-10.0,16772457.686501836,415072.4113209788,13.704180520817165,248360472.17806408,325912.5237933237,7.349955714701045e+37,8.540147896400646e+38,3.624178771101323e+36,5.140984567097733e+42,2.1683240004583228e+52,1.81150951975643e+51,1.99320993324454e+48,0.06463309444686523,0.38527533282524984,0.4289116119118782,0.05729286091504316,1.780802575710509e-21,3.263542587857562e-30,0.0008530368145925049,0.0010245358670564714,0.05877516824589196,0.003169827499162702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780248229.1991116,4.844194656315825e+38,2.202227867673997e+52,0.04346177496339715
1146.0,1.1342220241501337,-10.0,16772468.810072754,415061.2877500616,11.123570916990158,248240655.8207382,326212.1304352994,7.354384857869576e+37,8.546992249682344e+38,3.61767274691792e+36,5.1317556156489956e+42,2.1683265803245534e+52,1.8118093422039094e+51,1.9944789872760333e+48,0.06443846012884576,0.38520668587186635,0.42911770634973073,0.05731920121527082,1.872360356150606e-21,2.7903253808114732e-30,0.0008525877347826425,0.0010240081313798348,0.05880655554638711,0.003170263545784866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780417905.1273352,5.0650548271195126e+38,2.2022456355283548e+52,0.04339504665817527
1147.0,1.1342220241501337,-10.0,16772478.886872774,415051.2109500412,10.076800019388239,248129750.2990646,326481.0972098826,7.358240478452358e+37,8.561647375983645e+38,3.6093984693966523e+36,5.120018354402417e+42,2.1683289186406746e+52,1.8120814159169392e+51,1.995625989015591e+48,0.06426011173542542,0.38514386726094324,0.4293065393750391,0.057343505046690176,1.9043215158489728e-21,2.735578110855633e-30,0.0008521761115672891,0.001023519652996374,0.05883508969061625,0.0031706596492075013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781213710.4751886,5.120085884821105e+38,2.2022619062379102e+52,0.043334930288145314
1148.0,1.1342220241501337,-10.0,16772488.494413126,415041.6034096889,9.607540352408789,248013448.7042733,326716.7330743432,7.361189292091862e+37,8.585334557530803e+38,3.6029992819057546e+36,5.1109409533660786e+42,2.1683311489587795e+52,1.812341537295984e+51,1.996717637961391e+48,0.06408111078193156,0.385080814582793,0.42949589214968653,0.05736865026514884,1.992087236508839e-21,3.105583363920502e-30,0.0008517802940592976,0.001023265412604865,0.05886290955136993,0.0031710454833858166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782838345.6011347,5.368095012455e+38,2.2022781706742945e+52,0.04328111431224385
1149.0,1.1342220241501337,-10.0,16772497.164859938,415032.9329628777,8.670446809410526,247906573.5790227,326927.18148821406,7.363641501708688e+37,8.61532028640534e+38,3.597280487618002e+36,5.102828706417839e+42,2.1683331624081896e+52,1.81257710704153e+51,1.997701246719922e+48,0.0639173636284525,0.38502317388917395,0.4296691842929314,0.057391684327396636,2.0297926557502158e-21,3.366726621097334e-30,0.0008514204585108286,0.0010229869174997771,0.05888825678547669,0.0031713982201673247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784547990.1910647,5.441258993276021e+38,2.2022930487746308e+52,0.043232609886134574
1150.0,1.1342220241501337,-10.0,16772505.188292578,415024.9095302373,8.023432642178697,247805165.5808362,327118.87193722185,7.365706926702787e+37,8.647553580112994e+38,3.589141158592052e+36,5.091282872850632e+42,2.1683350261307085e+52,1.812795913471119e+51,1.9986093962386567e+48,0.0637632436230902,0.38496892396171245,0.4298323707234561,0.05741340402711788,2.0709178484801166e-21,3.336981106223594e-30,0.0008510854507094525,0.0010227020872764648,0.05891200836716032,0.003171730277798721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786337518.5315989,5.5331757939885096e+38,2.202307049201787e+52,0.04318801205351713
1151.0,1.1342220241501337,-10.0,16772513.123063507,415016.9747593086,7.934770928831806,247696421.31093645,327290.1378525286,7.36706485889657e+37,8.684724387870662e+38,3.583097590328695e+36,5.082709926223421e+42,2.1683368695982439e+52,1.8130132321423767e+51,1.9995059981025056e+48,0.06360309632007269,0.38491250749739203,0.43000186048256267,0.05743648413363516,2.1633228137937262e-21,3.318187073589566e-30,0.0008507528288461998,0.0010225762342999727,0.058936122628192956,0.003172068392040811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788062225.9045241,5.795241133432361e+38,2.2023215506879194e+52,0.04314680132372657
1152.0,1.1342220241501337,-10.0,16772520.577289099,415009.5205337163,7.454225589864749,247593032.03149077,327449.66907417687,7.368141889749392e+37,8.725650712954842e+38,3.5776452412642434e+36,5.0749756382191195e+42,2.1683386016749427e+52,1.8132183516488875e+51,2.0003470182745252e+48,0.06345069907470398,0.3848588123417004,0.43016325889863405,0.057458418408578675,2.198619967546087e-21,3.357259592964749e-30,0.0008504392550997584,0.0010224144204927339,0.058959034494287105,0.0031723916223237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789468316.3395029,5.8714145107083635e+38,2.2023353530011977e+52,0.04310792066051823
1153.0,1.1342220241501337,-10.0,16772527.554546522,415002.5432762932,6.977257423217629,247495463.20443076,327597.6957191311,7.3689738885575e+37,8.767893632794223e+38,3.572701578917706e+36,5.06796293453266e+42,2.1683402231055656e+52,1.8134112758123973e+51,2.001133136916527e+48,0.06330638992183406,0.38480795104561216,0.43031620723341496,0.057479132709802636,2.2330640429471447e-21,2.7827051543299268e-30,0.000850144844921708,0.0010222156648031356,0.05898072741186934,0.003172699682418217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790814092.6316831,5.941937727751877e+38,2.2023484273314046e+52,0.0430714039772552
1154.0,1.1342220241501337,-10.0,16772533.951070037,414996.14675277844,6.396523516007541,247405722.71886113,327732.6592553461,7.369595047660902e+37,8.809278563914567e+38,3.5683054846201487e+36,5.061726969265312e+42,2.1683417097059208e+52,1.8135889772540277e+51,2.0018529382307822e+48,0.06317277688575695,0.3847608381709744,0.43045792969906793,0.05749824479903976,2.2655655135682496e-21,3.341773601145616e-30,0.0008498742174782292,0.0010219896510064632,0.05900082802216643,0.003172987068135997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792060450.3110039,6.00350350006353e+38,2.202360537644628e+52,0.043037750619026725
1155.0,1.1342220241501337,-10.0,16772539.874704212,414990.22311860323,5.923634173470675,247322583.73688203,327857.9542900304,7.370075051573244e+37,8.849116081802823e+38,3.5643931825500716e+36,5.056177274883658e+42,2.168343086492891e+52,1.8137542855804084e+51,2.0025187944203987e+48,0.06304826609125733,0.38471691407042763,0.43059010184378155,0.05751596928848122,2.290554524796261e-21,3.441153971530968e-30,0.0008496229763400012,0.0010217352705878407,0.05901960170205338,0.003173257269739429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793154111.0138911,6.0446980563525145e+38,2.2023718296076888e+52,0.04300626256608785
1156.0,1.1342220241501337,-10.0,16772545.574766355,414984.52305646054,5.7000621414086305,247243252.14686057,327979.6868969171,7.370474045075453e+37,8.887089151450945e+38,3.56075887995811e+36,5.0510219294336985e+42,2.168344411388371e+52,1.8139140373707873e+51,2.003158866323006e+48,0.06292814994422818,0.38467451950443415,0.4307177098237621,0.057532966568263205,2.3057789746773423e-21,3.2338420931928004e-30,0.0008493806420530717,0.0010214444917108793,0.05903777699336077,0.0031735205439423755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794159866.3265415,6.0645651242837385e+38,2.2023827310977038e+52,0.04297550740383283
1157.0,1.1342220241501337,-10.0,16772551.124753525,414978.9730692897,5.5499871720561735,247167038.34994173,328100.7471897193,7.37095046433249e+37,8.92318332173078e+38,3.5574306662160955e+36,5.0463007783635205e+42,2.16834570148452e+52,1.814070214847432e+51,2.0037815034747444e+48,0.0628112127936163,0.38463322677258793,0.4308420352348786,0.05754940672901073,2.3148015416409576e-21,3.664737608183549e-30,0.0008491440699311009,0.0010211175073515854,0.059055545904245284,0.003173779499244008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794960521.3922019,6.0685739521656585e+38,2.2023933525825766e+52,0.04294518755444448
1158.0,1.1342220241501337,-10.0,16772556.440366672,414973.6574561428,5.315613147481154,247095618.34424016,328218.6455929658,7.371241435364935e+37,8.95574020629682e+38,3.5544172450904126e+36,5.0420261681746324e+42,2.1683469371491344e+52,1.8142203427650492e+51,2.0043773417271464e+48,0.06269972659474435,0.38459384321567497,0.4309606552262722,0.057564954988110754,2.3172367865814337e-21,3.624512257443782e-30,0.0008489168495507696,0.0010207570465913627,0.0590725853609439,0.003174029228124453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795649117.9444249,6.046889698809424e+38,2.202403489175841e+52,0.042915187701472755
1159.0,1.1342220241501337,-10.0,16772561.552258933,414968.5455638822,5.1118922602466625,247028876.88789,328335.2946494765,7.371561120426362e+37,8.985025316177634e+38,3.5516794442673954e+36,5.038142531999963e+42,2.1683481255084353e+52,1.8143651891311035e+51,2.0049499031198962e+48,0.06259330832920315,0.38455623637669595,0.431073962775667,0.05757967190862165,2.3135433679364676e-21,3.0064382461969928e-30,0.0008486976624828965,0.0010203675520840166,0.05908895357428533,0.003174270330151447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796185536.1664138,6.0083379893975505e+38,2.202413175135459e+52,0.04288562972905815
1160.0,1.1342220241501337,-10.0,16772567.686529646,414962.4112931695,6.134270712295994,246952356.43349493,328482.1804926359,7.372070912556398e+37,9.015265146349918e+38,3.548705964573009e+36,5.033924579689963e+42,2.168349551638216e+52,1.8145395897609757e+51,2.005636401570475e+48,0.0624677078612208,0.38451184125646526,0.43120779322487324,0.05759684121828384,2.2794822175240224e-21,3.0954919045755633e-30,0.0008484334510479765,0.0010198390305298471,0.05910845356185715,0.0031745589039265452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796641588.0138305,5.9184495482844945e+38,2.2024246243974865e+52,0.04284876593137193
1161.0,1.1342220241501337,-10.0,16772575.047654498,414955.0501683168,7.361124854755193,246865958.91858748,328668.5667534722,7.37288046391994e+37,9.045360475950091e+38,3.545643330333073e+36,5.029580159517392e+42,2.1683512631818822e+52,1.814749569151108e+51,2.0064594887499297e+48,0.062320226518999655,0.3844596983331455,0.4313650657329866,0.05761672629888692,2.2344603797850117e-21,3.198588919905571e-30,0.0008481143014933608,0.0010191300385835437,0.05913160405191319,0.0031749032310114038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797154183.7719038,5.801421995312422e+38,2.2024380918436509e+52,0.04280253102983796
1162.0,1.1342220241501337,-10.0,16772581.575736664,414948.52208615094,6.528082165053274,246793353.4109466,328840.933231324,7.3737415420022105e+37,9.065255528946097e+38,3.543197833602306e+36,5.026111163712878e+42,2.1683527812110977e+52,1.814936195203308e+51,2.007188925467668e+48,0.06219181219739578,0.3844142791408393,0.43150211134808664,0.057633824943279205,2.2176750225340896e-21,3.1231668044906304e-30,0.0008478293785160301,0.0010184466523323664,0.05915195734239278,0.003175207503129923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797358145.3477219,5.704320883151414e+38,2.2024498353061875e+52,0.04276016848381714
1163.0,1.1342220241501337,-10.0,16772587.7495145,414942.3483083155,6.1737778337211004,246729112.64968228,329011.9195414604,7.37474528455589e+37,9.076812910622265e+38,3.541112970088375e+36,5.0231537347816426e+42,2.1683542170464067e+52,1.8151129173539206e+51,2.0078783669112645e+48,0.062073296566550064,0.38437235839549116,0.43162866882764633,0.05764939932934069,2.1850970911953036e-21,3.253779827525022e-30,0.0008475579659668294,0.001017754329024519,0.05917094088724741,0.0031754922037107018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797417594.6341014,5.575544371454845e+38,2.2024606906824287e+52,0.042718642639020615
1164.0,1.1342220241501337,-10.0,16772593.722619519,414936.37520329654,5.973105020972592,246671062.03414005,329184.89525102224,7.375906948505286e+37,9.081841249449365e+38,3.539403884145283e+36,5.020729355353303e+42,2.168355606430066e+52,1.8152839900358057e+51,2.0085450767756012e+48,0.06196148207918526,0.3843328109512584,0.4317481238612803,0.05766391838399762,2.1482352353506834e-21,3.0064391761139608e-30,0.0008472933071141795,0.0010170518807376021,0.05918902408927914,0.003175763951149114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797255790.7219613,5.444794238867405e+38,2.2024709469237257e+52,0.04267712081945387
1165.0,1.1342220241501337,-10.0,16772599.700271206,414930.3975516092,5.977651686309349,246617728.40269512,329367.1633613481,7.377415358394396e+37,9.078689819754541e+38,3.53791683046578e+36,5.01861993401964e+42,2.168356997155662e+52,1.815455133528448e+51,2.0092120138062346e+48,0.06185309486875136,0.384294489363557,0.43186396336766136,0.057677791217061784,2.0994890033713056e-21,3.222952414497925e-30,0.0008470260895643804,0.0010163133226605684,0.059206759516123024,0.003176030757650634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796794500.6080846,5.2831396542461395e+38,2.2024809062349313e+52,0.04263425859575057
1166.0,1.1342220241501337,-10.0,16772606.87345323,414923.2243695855,7.1731820235712185,246560294.3588004,329595.7896964499,7.379258408313279e+37,9.065140157276526e+38,3.5364842159815914e+36,5.016587735991071e+42,2.1683586664433e+52,1.815660199208004e+51,2.0100120141663036e+48,0.06172811345941192,0.38425033053615804,0.43199757619635604,0.05769352829565942,2.0275113689543818e-21,3.592282777566008e-30,0.00084670154931641,0.0010153911496773931,0.059227484803250914,0.003176342512031986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796011738.4012018,5.086950264240244e+38,2.2024924136015545e+52,0.04258044982642908
1167.0,1.1342220241501337,-10.0,16772615.481271656,414914.61655115895,8.607818428285462,246500420.66111565,329887.7352871469,7.382308100797751e+37,9.035134221510174e+38,3.535196723940002e+36,5.0147613976302673e+42,2.1683606704163234e+52,1.8159054634938554e+51,2.0109716651007382e+48,0.06158551081397725,0.38420000257460984,0.43215005409379137,0.05771113351138658,1.9401569529876983e-21,2.9188368014777832e-30,0.0008463056941833673,0.001014247338072164,0.05925151102994415,0.0031767034444931323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795064236.9338781,4.8485101595312e+38,2.2025055751811456e+52,0.042513899412816476
1168.0,1.1342220241501337,-10.0,16772623.148831185,414906.9489916302,7.667559527601049,246454414.88215023,330160.63119725685,7.385511258275315e+37,8.995422757433229e+38,3.534287747851689e+36,5.013471993233569e+42,2.1683624562636492e+52,1.8161229765557636e+51,2.0118262705711305e+48,0.0614648421292375,0.3841574816874312,0.4322790674868149,0.05772576145085192,1.8718639130669606e-21,2.712525863687736e-30,0.0008459473939468373,0.0010132115084594243,0.05927214448045467,0.0031770123620028816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793836209.2454169,4.615932071925437e+38,2.2025167366967918e+52,0.042452855384558626
1169.0,1.1342220241501337,-10.0,16772632.349902619,414897.7479201965,9.201071433121259,246408588.26179576,330504.5470228617,7.390037212116002e+37,8.934323042118735e+38,3.5335023865918756e+36,5.012357939437854e+42,2.1683646005937135e+52,1.816382219330233e+51,2.0128515692512602e+48,0.06132866218882303,0.3841096042034957,0.43242462320620667,0.05774191679510167,1.7743680194821317e-21,3.6678572064661226e-30,0.000845508265711933,0.001011955129658827,0.059295833442809885,0.00317736526588353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792098756.4740449,4.3526246372789365e+38,2.2025293664895793e+52,0.042377529154114614
1170.0,1.1342220241501337,-10.0,16772643.391188338,414886.7066344768,11.04128571974551,246365211.56917423,330938.1662100115,7.396630773928851e+37,8.845015850397236e+38,3.532849512682278e+36,5.011431822128115e+42,2.1683671760856555e+52,1.8166902010011626e+51,2.014081700338035e+48,0.061176815385638426,0.3840564003685647,0.4325868166522751,0.05775949518572088,1.663843502534124e-21,2.6916230853876354e-30,0.0008449665993625332,0.0010104513617919023,0.05932275963111537,0.0031777633114102736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789702527.4670066,4.056725772167943e+38,2.202543491927034e+52,0.04228540107581136
1171.0,1.1342220241501337,-10.0,16772656.640731202,414873.45709161274,13.249542863694609,246327003.2937088,331479.6226274925,7.405674533738897e+37,8.720095294925114e+38,3.5322301259569466e+36,5.010553207192952e+42,2.1683702704548088e+52,1.817054559355972e+51,2.015557598839112e+48,0.06101001488968726,0.3839982552452136,0.4327647700829637,0.05777826245754895,1.5392634361532306e-21,3.3047780941199576e-30,0.0008442930817325384,0.0010086762442166578,0.05935299126140952,0.0031782052309280552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786718440.8894038,3.726706979800325e+38,2.2025590635094318e+52,0.04217313009892449
1172.0,1.1342220241501337,-10.0,16772672.540182639,414857.55764017627,15.89945143643353,246296480.34824932,332154.0048381516,7.418559581660716e+37,8.554488659908678e+38,3.5313981151174805e+36,5.009372979848909e+42,2.1683739901584215e+52,1.8174834857805963e+51,2.017328259865926e+48,0.060829643845705994,0.38393586106075345,0.43295681596798574,0.0577979147409897,1.4035559390048448e-21,2.9357098584160784e-30,0.0008434475600828361,0.0010066165346255685,0.059386481742948694,0.003178687037987229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782933999.9414186,3.37200462479142e+38,2.2025759709126095e+52,0.04203857677657014
1173.0,1.1342220241501337,-10.0,16772691.619524362,414838.4782984536,19.079341723720237,246274770.29507193,332986.3363304155,7.436851584852736e+37,8.353378959678927e+38,3.530078184502609e+36,5.0075006265933784e+42,2.168378464808801e+52,1.8179860969986108e+51,2.0194522589141712e+48,0.06063721458827813,0.383870042668937,0.43316106374503854,0.05781817286016798,1.2624225035724135e-21,2.9844647825471797e-30,0.0008423743410083822,0.0010042727073889212,0.05942312450146499,0.0031792030756383205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778365739.2225155,3.011547703759377e+38,2.202594090977158e+52,0.04188021738226791
1174.0,1.1342220241501337,-10.0,16772714.51473443,414815.58308838494,22.895210068464284,246259701.21242353,334000.61820794333,7.462539952558614e+37,8.12876967992134e+38,3.527943468147948e+36,5.004472480211099e+42,2.1683838529368578e+52,1.8185730131458854e+51,2.0219995164570232e+48,0.06043284425440259,0.38380122822871116,0.4333770306223714,0.05783900012755547,1.1273229417190021e-21,2.9789626664871866e-30,0.0008409958506541404,0.001001653146365706,0.05946296650122573,0.003179749752843278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773192246.8131132,2.6779178669339563e+38,2.2026134261693097e+52,0.04169807341374958
1175.0,1.1342220241501337,-10.0,16772741.988986513,414788.10883630253,27.47425208215714,246245216.11819857,335221.1413555882,7.498191239239841e+37,7.894762004369534e+38,3.524522172425018e+36,4.9996192901170264e+42,2.1683903495797991e+52,1.819257037442064e+51,2.025053261201988e+48,0.060214825668481506,0.3837293141857327,0.4336061099429456,0.05786061527973977,1.0062325666982774e-21,3.3229137820610056e-30,0.0008392039846048534,0.0009987606271373679,0.05950631118754237,0.0031803276033539997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767663702.4217685,2.3916340869713925e+38,2.2026341479570235e+52,0.04149374673843072
1176.0,1.1342220241501337,-10.0,16772774.95808901,414755.1397338044,32.96910249858857,246221143.5619924,336671.7327891364,7.547045559870337e+37,7.66338341209773e+38,3.519110318846489e+36,4.9919424459313966e+42,2.1683981963458314e+52,1.820053809850186e+51,2.028712128118091e+48,0.05997941724272668,0.3836536256882854,0.43385178119006196,0.057883491520098425,9.033508245345753e-22,2.988875053577583e-30,0.0008368485927679781,0.0009955847543785517,0.05955377727644054,0.0031809422092323875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762106092.819167,2.1613423784488545e+38,2.202656619728029e+52,0.04127075118620053
1177.0,1.1342220241501337,-10.0,16772814.521012008,414715.576810807,39.56292299830628,246173328.9581016,338379.2618711833,7.612969104181541e+37,7.442865955106946e+38,3.510649378340084e+36,4.979940398760489e+42,2.1684076947149978e+52,1.8209824237396098e+51,2.0330922120713517e+48,0.05972079332422456,0.38357296051563655,0.4341196220392982,0.05790835197549511,8.197833850668766e-22,3.372279245492014e-30,0.0008337216452365074,0.000992098765972825,0.05960631607289419,0.0031816041285225942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756688818.1349945,1.98650923075374e+38,2.202681404536385e+52,0.0410333290138936
1178.0,1.1342220241501337,-10.0,16772861.996519607,414668.1013032086,47.47550759796753,246082613.7321395,340375.31578994956,7.700504973921205e+37,7.237280840626643e+38,3.497707377123226e+36,4.9615818594263466e+42,2.1684192238156172e+52,1.8220659804583473e+51,2.038328936211425e+48,0.059431052280353516,0.3834856662740297,0.4344172441037649,0.05793618086655595,7.542036403144833e-22,2.8433627563834894e-30,0.0008295391869153056,0.0009882600780229498,0.05966519757508988,0.0031823280944020377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751650216.3732879,1.860957160769567e+38,2.2027092665563788e+52,0.04078595959138092
1179.0,1.1342220241501337,-10.0,16772918.967128724,414611.1306940913,56.97060911756103,245925781.1194259,342698.6898791885,7.814396038662065e+37,7.046777128860899e+38,3.478070666905278e+36,4.9337267147011425e+42,2.1684332633559093e+52,1.8233320221452574e+51,2.0445777253724818e+48,0.059099975581577854,0.38338964334415465,0.4347544873506184,0.057968285009392835,7.055167288633231e-22,3.531605977899721e-30,0.0008239181901558386,0.000984011166259529,0.05973201533869908,0.003183132468381602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747064709.033378,1.7771418147617543e+38,2.202741195132803e+52,0.04053125178650853
1180.0,1.1342220241501337,-10.0,16772987.331859665,414542.7659631502,68.36473094107323,245670359.86377165,345404.6405437821,7.959701229749408e+37,6.869951457375361e+38,3.4491761494270374e+36,4.8927391481898387e+42,2.168450424075009e+52,1.8248131494361653e+51,2.0520139772263153e+48,0.05871465708077284,0.38328230038252925,0.435143749021013,0.058006407484062626,6.722567236954846e-22,3.8638795480193546e-30,0.0008163520930103091,0.000979284801691444,0.05980867921279795,0.003184038361296254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743024433.0803331,1.727490816788462e+38,2.2027784389737446e+52,0.04026792430112271
1181.0,1.1342220241501337,-10.0,16773069.369536793,414460.7282860223,82.03767712928787,245276606.92981088,348571.1455503632,8.140276071764155e+37,6.703872540682104e+38,3.40745855421248e+36,4.833561738155704e+42,2.168471484110359e+52,1.8265475352413135e+51,2.060829550183875e+48,0.058258241697953586,0.38316018269388163,0.43560127014184524,0.05805297432985627,6.470281122749101e-22,2.639294143085807e-30,0.0008061830381238298,0.0009740053856525537,0.059897540767312914,0.003185070367814031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739642608.259151,1.707793120551013e+38,2.2028226219758592e+52,0.03998562566101646
1182.0,1.1342220241501337,-10.0,16773138.713089127,414391.3847336881,69.34355233311891,244866996.7684336,351191.70592072123,8.29225137199088e+37,6.590109458587153e+38,3.365845816939992e+36,4.774533071628985e+42,2.1684896177571286e+52,1.82798867241546e+51,2.0681900432981687e+48,0.05786448704535101,0.383056994730666,0.43599425224823607,0.05809513841272575,6.5516232562994465e-22,2.5945232617968617e-30,0.0007969197658061216,0.0009698194983127883,0.059971936644844875,0.003185920063578945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737732431.1080323,1.7400487727061156e+38,2.2028606736802647e+52,0.03975712071625344
