mass enclosed (Msun),dm (g),r (Rsun),dr (cm),T (K),log T,eps_grav (ergs/g s),eps_nuc (ergs/g s),eps_neu (ergs/g s),eps_a (ergs/g s),lum_gamma (ergs/s),lum_neu (ergs/s),lum_a (ergs/s),num_a (/s),X_c12,log X_c12,X_o16,log X_o16,X_ne20,log X_ne20,X_na23,log X_na23,X_h1,log X_h1,X_he3,log X_he3,X_he4,log X_he4,lum_nuc (ergs/s)
1.0482812795169782,5.0706655543566865e+28,0.007054687846945793,574455.8608717918,45937078.86297603,7.662163374968156,57.470789076784854,8.377571471998123e-14,0.009404057722168967,6.519249574980565e-45,3.473321607624285e+33,2.573688043186448e+34,64866166814862.055,9.201421441488539e+19,0.46055282070326253,-0.33672055347054164,0.0232030396537011,-1.6344551177661233,0.014236693983289282,-1.846590849990538,0.00014204191626849988,-3.8475834773221145,0.0,-98.99999999999999,0.0,-98.99999999999999,0.49902372847993715,-0.3018788032686083,5.955419555871522e+25
1.0483004053482359,3.802999165767512e+28,0.007061182341362264,451821.97655391693,45307936.886461705,7.656174286870761,56.91015633733286,4.2509191609850683e-14,0.00825926640698228,1.3898151809712422e-45,3.475489420868795e+33,2.573688074596431e+34,64866166814862.055,9.201421441488539e+19,0.45620162781050716,-0.34084316941478543,0.022603914312929945,-1.645816347697455,0.014206252372897682,-1.8475204743899045,0.00014173810455928268,-3.8485133792854405,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5040108683580589,-0.2975600984412985,5.955419556033184e+25
1.0483177096717544,3.4408087690276543e+28,0.007067306827243239,426080.48273938894,44766515.47363794,7.650953291178935,56.420621361727086,2.330597535301662e-14,0.007377106673829579,3.551398029697844e-46,3.477432798299209e+33,2.5736880999796443e+34,64866166814862.055,9.201421441488539e+19,0.45307748791467733,-0.3438275160978386,0.022180075972765254,-1.6540369706081293,0.01418585881821227,-1.8481443666908197,0.0001415345571103708,-3.8491375097508453,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5075835143118002,-0.2944924916988508,5.955419556113376e+25
1.0483395677646203,4.346284760876926e+28,0.007075420025620734,564435.211122334,44154540.0810347,7.644975365462128,55.86575101463481,1.1602862100666316e-14,0.006481420969887313,7.2978456736161845e-47,3.4798623539125536e+33,2.5736881281497456e+34,64866166814862.055,9.201421441488539e+19,0.44995554734061055,-0.34683038955416295,0.021772926234625595,-1.6620831987886149,0.01416440909324671,-1.8488015385381895,0.00014132046399924168,-3.849794945310363,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5111385498785065,-0.291461363481938,5.9554195561638045e+25
1.0483559613342697,3.259713570657714e+28,0.007081816000036184,444967.9400829077,43514874.01574514,7.638637730490865,55.263450805716374,5.483694637826689e-15,0.005657016940905206,1.3326489672877054e-47,3.481664332625813e+33,2.5736881465900006e+34,64866166814862.055,9.201421441488539e+19,0.44736058571529264,-0.34934228166180964,0.021425073847620758,-1.6690776724825274,0.014157058935007438,-1.849026959991125,0.00014124703680812084,-3.8500206543855544,0.0,-98.99999999999999,0.0,-98.99999999999999,0.514090254603683,-0.28896062879579404,5.95541955618168e+25
1.0483696226423105,2.716427975548142e+28,0.007087374415474645,386698.9620537162,42983890.682747394,7.633305723058033,54.76092867023358,2.898812158957217e-15,0.005045631367979828,3.126348072294821e-48,3.483152073846318e+33,2.5736881602960947e+34,64866166814862.055,9.201421441488539e+19,0.44539073622192205,-0.3512588201927312,0.021171532592974076,-1.674247702557819,0.014151570932585046,-1.8491953474552816,0.0001411922298289301,-3.8501892029674463,0.0,-98.99999999999999,0.0,-98.99999999999999,0.516320283593982,-0.2870808133995992,5.955419556189555e+25
1.0483860162119598,3.259713570657776e+28,0.007094350261473111,485309.606113255,42426414.7758257,7.62763633346678,54.23629812160662,1.4621300703777633e-15,0.0044668430532283565,6.559687499463461e-49,3.484920036068905e+33,2.5736881748567236e+34,64866166814862.055,9.201421441488539e+19,0.44338216284804344,-0.35322178242695895,0.020927641209357913,-1.6792797189852098,0.014142459989921984,-1.8494750412374157,0.00014110126819414647,-3.8504690828633366,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5185837688360138,-0.2851810803458188,5.955419556194321e+25
1.0483996775200008,2.7164279755482157e+28,0.0071004491459450555,424299.3927131891,41833019.350794,7.621519211462431,53.66665074107799,6.934650493799167e-16,0.003919690383653095,1.1896315575557658e-49,3.486377717910936e+33,2.57368818550428e+34,64866166814862.055,9.201421441488539e+19,0.4415286820115662,-0.35504107909716043,0.020700755380588194,-1.6840138066379795,0.014140231933035069,-1.8495434670305468,0.00014107896750402898,-3.8505377274064734,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5206668305930493,-0.2834400884453869,5.955419556196205e+25
1.0484183479743239,3.712451566586238e+28,0.007109263191788781,613193.1693480015,41158088.256176524,7.614455194101199,53.028100743909846,2.9030081575085916e-16,0.0033685560649047604,1.6061052321052e-50,3.488346016434827e+33,2.5736881980098814e+34,64866166814862.055,9.201421441488539e+19,0.4393542201217058,-0.35718519772119833,0.020460154278646236,-1.6890910958383198,0.014127951502842946,-1.8499208045708557,0.00014095637067659984,-3.8509152909369746,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5230967478715952,-0.28141798000278967,5.955419556197283e+25
1.0484306431515606,2.444785177997979e+28,0.007115414672662578,427958.5243900418,40455922.99585224,7.606982113985466,52.3381729437278,1.1430301650644498e-16,0.0028752340083927604,1.8648942844573208e-51,3.489625249501121e+33,2.573688205039211e+34,64866166814862.055,9.201421441488539e+19,0.43761540000171845,-0.3589074032694929,0.020250962065343815,-1.6935543398693036,0.014127951584217424,-1.8499208020693971,0.00014095630752168053,-3.850915485520866,0.0,-98.99999999999999,6.02512717236548e-44,-43.22003378200227,0.5250447602048668,-0.2798036712962063,5.955419556197562e+25
1.0484379291825159,1.4487615869616805e+28,0.007119206938052127,263827.9031509161,39984785.494228505,7.60189477050652,51.87395994990244,6.022649618885333e-17,0.0025818082502669457,4.215009501185551e-52,3.490376561041907e+33,2.5736882087796357e+34,64866166814862.055,9.201421441488539e+19,0.43649629893963343,-0.3600194343339183,0.020119314672471553,-1.6963868168086063,0.014127977180174592,-1.8499200152481214,0.00014095652085198822,-3.8509148282384285,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5262954777472033,-0.27877036169063285,5.95541955619765e+25
1.0484493136058834,2.2636899796276096e+28,0.0071253747512645,429094.7651847601,39518616.757104404,7.596801734871306,51.42583537484243,3.154822182612342e-17,0.0023161875225719162,9.339123652429624e-53,3.4915403122912086e+33,2.573688214022766e+34,64866166814862.055,9.201421441488539e+19,0.4352159995564811,-0.36129514733706125,0.019985780458367644,-1.6992788875767935,0.014118531608586445,-1.850210469534188,0.0001408622364818423,-3.8512054205581108,0.0,-98.99999999999999,1.4289883205051497e-56,-55.84497132079677,0.5277207365620215,-0.2775958400705204,5.955419556197721e+25
1.0484616087831204,2.4447851779977587e+28,0.007132409104414197,489379.9486244321,38890084.49728845,7.58983888674906,50.813319723732306,1.2924290354167487e-17,0.0019981225452248676,1.1567443752887163e-53,3.492782138564906e+33,2.5736882189077467e+34,64866166814862.055,9.201421441488539e+19,0.43367902137969544,-0.3628315857354811,0.019822272994664276,-1.702846547003096,0.014112554832914452,-1.850394357656105,0.00014080255852005433,-3.851389453567159,0.0,-98.99999999999999,0.0,-98.99999999999999,0.529428451638379,-0.2761927232962399,5.955419556197753e+25
1.0484725378295534,2.1731423804425404e+28,0.0071390357029980445,461012.4634782672,38227932.525409766,7.582380810781626,50.15947944732561,4.915926072294418e-18,0.001707006023160712,1.1898656357398873e-54,3.493871711464615e+33,2.5736882226173136e+34,64866166814862.055,9.201421441488539e+19,0.432251469672873,-0.3642635214323305,0.01966722570233065,-1.706256898196834,0.014109655138411892,-1.8504836009384262,0.00014077357723899306,-3.851478853263294,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5310145581042484,-0.2748935722939104,5.955419556197763e+25
1.0484807346143779,1.6298567853319852e+28,0.007144270201183695,364164.03877574205,37643602.37067881,7.57569117731757,49.57668210309836,2.0463456775324724e-18,0.0014830226596226773,1.4963828906656276e-55,3.494679350662792e+33,2.5736882250344283e+34,64866166814862.055,9.201421441488539e+19,0.4311232920279066,-0.3653985131564745,0.019542630844948443,-1.7090169716032169,0.014108940357403862,-1.8505056024195183,0.00014076640515972176,-3.851500980098889,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5322681952355783,-0.273869483566778,5.9554195561977666e+25
1.0484875652683985,1.3582139877766567e+28,0.007148827450388812,317047.8271999955,37158157.62326489,7.57005417265515,49.09349515692812,9.710627119530969e-19,0.001317309421909333,2.5431353515141587e-56,3.495345798386307e+33,2.5736882268236163e+34,64866166814862.055,9.201421441488539e+19,0.4301853012980153,-0.3663444328007637,0.01944287907671601,-1.71123942487529,0.014106248409612585,-1.8505884725420274,0.00014073951446161935,-3.851583951582058,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5333091938942445,-0.2730209293058346,5.955419556197768e+25
1.0484943959224189,1.3582139877766567e+28,0.0071535822779514365,330793.35353177786,36694519.77916402,7.564601208465029,48.63372344087266,4.69310626621054e-19,0.0011746072321009908,4.478996948300441e-57,3.496005984987084e+33,2.5736882284189843e+34,64866166814862.055,9.201421441488539e+19,0.42927555501782627,-0.36726384160007275,0.019350255090884366,-1.7133133053823701,0.014101096874178208,-1.8507471038073835,0.0001406880882485224,-3.8517426717687537,0.0,-98.99999999999999,1.536336248245613e-49,-48.81351372260136,0.5343177953825528,-0.27220036145672094,5.955419556197769e+25
1.0485007711995047,1.267666388591548e+28,0.007158218427325109,322536.91192638874,36222240.32060155,7.55897530762315,48.16346129287558,2.202699623763994e-19,0.0010438319047842185,7.29650019726478e-58,3.496616182710261e+33,2.573688229742215e+34,64866166814862.055,9.201421441488539e+19,0.42840307131572997,-0.36814742427647434,0.01926142696510022,-1.7153115417123916,0.014096680777334933,-1.850883134847132,0.00014064399934549582,-3.8518787925192743,0.0,-98.99999999999999,6.618886494553048e-44,-43.17921506644343,0.5352844488617052,-0.27141537360078927,5.955419556197769e+25
1.0485089679843294,1.629856785332022e+28,0.007164496265314903,436749.1889500022,35673340.25099928,7.55234377613565,47.62155137283033,8.957476933434931e-20,0.00090796624559062,8.332716664076556e-59,3.497391864809663e+33,2.57368823122207e+34,64866166814862.055,9.201421441488539e+19,0.4273174016299076,-0.3692494210654096,0.019158324739312643,-1.7176424695936532,0.014085227239851235,-1.851236142060006,0.00014052969671802165,-3.85223189100472,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5364870747673834,-0.2704407367452279,5.955419556197769e+25
1.0485144325075457,1.0865711902213366e+28,0.007168906334717782,306808.52835828066,35120332.08208887,7.545558613747074,47.06052569722908,3.535882624888391e-20,0.0007883149682276452,8.74953551446185e-60,3.4979028621436294e+33,2.57368823207863e+34,64866166814862.055,9.201421441488539e+19,0.4265286403222425,-0.37005180173842966,0.019072053662174872,-1.7196025399833952,0.01408520106122654,-1.8512369492349718,0.00014052940544197345,-3.852232791168276,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5373621388506318,-0.2697329360932062,5.955419556197769e+25
1.0485198970307623,1.0865711902213366e+28,0.00717351964637966,320948.0923168063,34654454.076701924,7.539759061649614,46.593141818058335,1.5863169932911073e-20,0.0006983531045331457,1.238713329902591e-60,3.498408763196879e+33,2.5736882328374407e+34,64866166814862.055,9.201421441488539e+19,0.4257597497368629,-0.37083539807249516,0.01899728981067637,-1.721308351900968,0.014079163472014896,-1.8514231484808796,0.00014046914437802,-3.8524190629334973,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5382130962564392,-0.2690457388229026,5.955419556197769e+25
1.0485258169309133,1.1771187894063632e+28,0.007178775529341068,365651.7776251435,34141742.97335243,7.533285688553373,46.07944032941977,6.4355618978694195e-21,0.0006100423735567473,1.3545445338559062e-61,3.498950761250391e+33,2.5736882335555333e+34,64866166814862.055,9.201421441488539e+19,0.4249163050973631,-0.3716966036293652,0.01891787724659248,-1.7231275968883524,0.014071239992074623,-1.8516676297872166,0.000140390067736214,-3.8526636164222916,0.0,-98.99999999999999,2.5540208070265424e-48,-47.59277556895984,0.5391455375482134,-0.268293985050068,5.955419556197769e+25
1.0485305983887276,9.50749791443565e+27,0.007183242483016965,310765.9672322273,33627911.08819142,7.526699890477048,45.55884044321663,2.5505650565933002e-21,0.0005320089038560903,1.3781147178913948e-62,3.4993835726745096e+33,2.5736882340613407e+34,64866166814862.055,9.201421441488539e+19,0.4242114839009135,-0.3724175788008583,0.018847278800818767,-1.7247513450390712,0.01406877032420038,-1.8517438602591045,0.0001403654061765949,-3.852739913273327,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5399239444567352,-0.26766741208266837,5.955419556197769e+25
1.048536062911944,1.0865711902212165e+28,0.007188623763953323,374375.7147424221,33107819.011507705,7.519930572402178,45.03805344686194,9.775777121390924e-22,0.0004620192053256358,1.2679207358953523e-63,3.499872558424778e+33,2.5736882345633573e+34,64866166814862.055,9.201421441488539e+19,0.4234045621551169,-0.3732444667981407,0.018774009965343116,-1.7264429559443093,0.014059048709294622,-1.8520440644001968,0.00014026839117372254,-3.853040184177869,0.0,-98.99999999999999,4.4881227027347724e-43,-42.34793527822423,0.540815894114723,-0.2669505533369727,5.955419556197769e+25
1.0485408443697584,9.507497914435565e+27,0.007193608661934636,346799.3525599241,32550819.135687307,7.51256192198663,44.48501581697145,3.414659758388518e-22,0.0003965600167762613,9.05570868216714e-65,3.50029524670333e+33,2.5736882349403866e+34,64866166814862.055,9.201421441488539e+19,0.4227122090899838,-0.37395520837198604,0.018705958187078153,-1.7280200407562059,0.014057241151531442,-1.8520999047950168,0.00014025033654558802,-3.853096087934785,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5415784853551983,-0.26633859668093995,5.955419556197769e+25
1.0485435766313667,5.432855951106019e+27,0.00719658827624863,207291.7678245902,32114777.28613912,7.506704914556995,44.06907163230088,1.4731390942358475e-22,0.0003514457007632156,1.076353472503569e-65,3.5005346450443705e+33,2.573688235131322e+34,64866166814862.055,9.201421441488539e+19,0.42226301441245273,-0.374416956320809,0.018658707478005816,-1.7291184439020433,0.014057241165107568,-1.8520999043755861,0.0001402503174918957,-3.853096146935813,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5420749307418018,-0.2659406770069023,5.955419556197769e+25
1.0485472196468444,7.243807934808388e+27,0.007200726508462356,287896.8151088357,31729848.122103475,7.501467993314082,43.70639717090885,6.930187899641287e-23,0.0003152075533334642,1.5626509158780056e-66,3.5008512788387894e+33,2.573688235359652e+34,64866166814862.055,9.201421441488539e+19,0.4215484168044687,-0.3751525374249265,0.018603927861992442,-1.7303953531639267,0.014043562986192266,-1.8525226935642918,0.0001401138412419761,-3.8535189605165514,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5428608528121338,-0.2653114753836767,5.955419556197769e+25
1.048550862662322,7.243807934808388e+27,0.007205075813219836,302581.13197791576,31264677.08324348,7.495053947435696,43.260306044212,2.744040674771068e-23,0.0002759441490534019,1.4245819727820974e-67,3.5011646983833544e+33,2.5736882355595405e+34,64866166814862.055,9.201421441488539e+19,0.420767423051918,-0.3759578918021853,0.018543088294179305,-1.7318179337608,0.014031926438860986,-1.8528827007226538,0.00013999772060172173,-3.85387903530857,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5437167614816326,-0.2646272785363122,5.955419556197769e+25
1.0485526841700608,3.621903967404201e+27,0.007207338611301282,157422.86252617836,30894138.82091101,7.489876093690783,42.89876589188377,1.2971425565054527e-23,0.00024790158823172377,2.0091096888250694e-68,3.501320093757949e+33,2.573688235649328e+34,64866166814862.055,9.201421441488539e+19,0.4202850614546048,-0.3764560462142413,0.018502154373268097,-1.7327776998160074,0.014031926424398074,-1.8528827011702875,0.00013999770839492824,-3.853879073175924,0.0,-98.99999999999999,3.8915388304479894e-42,-41.40987863172808,0.5442400570265796,-0.2642094965412279,5.955419556197769e+25
1.0485545056777996,3.621903967404201e+27,0.007209665425367331,161876.4545750618,30639125.32913221,7.4862763631096065,42.656288572548,7.703066022818222e-24,0.00022993952968741412,5.074095896248749e-69,3.501474607101872e+33,2.57368823573261e+34,64866166814862.055,9.201421441488539e+19,0.41979811968624076,-0.3769595109935391,0.018467611911713592,-1.7335892605218173,0.014024484578150384,-1.8531130907832745,0.0001399234604152378,-3.854109462958628,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5447705427578687,-0.2637863839579419,5.955419556197769e+25
1.0485563271855383,3.621903967404187e+27,0.007212060884131606,166652.0662305951,30375558.164922263,7.482524267041547,42.406891376845806,4.473866550264558e-24,0.00021255613802322753,1.1944395479140407e-69,3.5016282119086356e+33,2.573688235809596e+34,64866166814862.055,9.201421441488539e+19,0.419288965152563,-0.3774865672086732,0.018432667518108053,-1.7344118104909505,0.01401802711831622,-1.8533131041952693,0.00013985901850384021,-3.85430952385684,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5453224525087429,-0.26334662078024146,5.955419556197769e+25
1.0485581486932771,3.621903967404201e+27,0.007214530168979593,171788.1468744278,30102769.031910025,7.478606446423313,42.15028612166877,2.536768595561966e-24,0.00019576152865443492,2.6029344668483395e-70,3.501780880813714e+33,2.5736882358804986e+34,64866166814862.055,9.201421441488539e+19,0.41875740370669395,-0.37803750148217097,0.018395228819960082,-1.735294805569851,0.014013096981377171,-1.853465872331297,0.00013980983011894335,-3.8544622919928684,0.0,-98.99999999999999,3.272851062253832e-62,-61.485073757696284,0.5458974160441333,-0.26288896138268186,5.955419556197769e+25
1.0485600037827125,3.688678144504716e+27,0.00721712688321211,180653.40915626287,29817399.281116206,7.474469760944066,41.88376335369762,1.3938568900290555e-24,0.00017942035703297994,5.132779390624159e-71,3.5019353734460097e+33,2.573688235946681e+34,64866166814862.055,9.201421441488539e+19,0.41819278719196695,-0.3786234619768392,0.01835471026947607,-1.7362524664779393,0.014009933940566517,-1.8535639124883208,0.00013977825879785106,-3.854560373786325,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5465063770696509,-0.2624047659924092,5.955419556197769e+25
1.048561858872148,3.688678144504716e+27,0.0072198131872500204,186886.1719174385,29518182.7283224,7.470089616858473,41.60658976968889,7.398062417272794e-25,0.00016355965824809833,9.046725971148244e-72,3.502088833815336e+33,2.573688236007013e+34,64866166814862.055,9.201421441488539e+19,0.4175901682010144,-0.3792497349730158,0.018318021986253374,-1.7371214240543038,0.014009933937375346,-1.8535639125872438,0.00013977825270617306,-3.854560392713319,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5471456843530796,-0.2618970219541495,5.955419556197769e+25
1.0485637139615833,3.688678144504716e+27,0.0072225970300076455,193671.9406479597,29206693.869150244,7.465482398615179,41.32004431162312,3.8042540693054897e-25,0.00014834374701558096,1.430265025122748e-72,3.502241226925438e+33,2.573688236061732e+34,64866166814862.055,9.201421441488539e+19,0.4169512237750012,-0.37991474714700274,0.01827976708481959,-1.738029342213896,0.014013653727937081,-1.8534486179616179,0.00013981535929785536,-3.8544451169172165,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5478183843044325,-0.2613633972956467,5.955419556197769e+25
1.0485655690510187,3.688678144504716e+27,0.00722548753778168,201092.62583959103,28881748.94491862,7.460623488555815,41.02447541637262,1.8903917498504974e-25,0.00013378480101637765,2.0017272956095902e-73,3.502392517092555e+33,2.5736882361110806e+34,64866166814862.055,9.201421441488539e+19,0.4162793361289784,-0.38061514671085167,0.01823203704604133,-1.7391648053751259,0.014020333565051809,-1.8532416537204257,0.00013988199368697462,-3.854238186478024,0.0,-98.99999999999999,3.5831401279677473e-47,-46.445736207292114,0.548529922206657,-0.2607996767587463,5.955419556197769e+25
1.0485674241404541,3.6886781445047727e+27,0.0072284952631076664,209247.45092886686,28541975.03521482,7.455484021939724,40.718463011737185,9.055727207463763e-26,0.00011989575318823983,2.4419556232410174e-74,3.5025426646680973e+33,2.5736882361553062e+34,64866166814862.055,9.201421441488539e+19,0.4155522386059058,-0.3813743737757723,0.01818901578571804,-1.7401908001336517,0.014031182075456027,-1.8529057397184383,0.00013999022344333102,-3.8539022932708433,1.2658698970533347e-63,-62.8976109277273,0.0,-98.99999999999999,0.5492869188630339,-0.26020074347499544,5.955419556197769e+25
1.0485692792298897,3.6886781445047727e+27,0.007231632510669363,218258.31286722422,28185766.554065656,7.450029850604628,40.40140126959851,4.172549679291154e-26,0.00010668963514979389,2.548827171797158e-75,3.502691626889208e+33,2.5736882361946605e+34,64866166814862.055,9.201421441488539e+19,0.41476693832603984,-0.38219586914610343,0.018144532098152588,-1.7412542266814175,0.014046571135415105,-1.8524296770904252,0.00014014375523844165,-3.8534262494977662,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5500980885483565,-0.2595598641110292,5.955419556197769e+25
1.0485711343193251,3.688678144504759e+27,0.007234913760103167,228276.52310973406,27811233.760093063,7.44422025543429,40.072140626268165,1.8454724314843805e-26,9.417998115772406e-05,2.225988970873204e-76,3.5028393568129864e+33,2.5736882362294003e+34,64866166814862.055,9.201421441488539e+19,0.4139176748608,-0.38308602822445975,0.018090370344004677,-1.7425525422219277,0.014068976413131788,-1.8517374984642865,0.00014036728416317503,-3.8527341027693356,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5509744128181345,-0.25886856926058555,5.955419556197769e+25
1.0485729894087605,3.68867814450478e+27,0.007238356224538293,239492.25075173378,27416130.06891272,7.438006151827306,39.729023638350284,7.820856151542847e-27,8.238093614372198e-05,1.5831536062445148e-77,3.502985800921189e+33,2.573688236259788e+34,64866166814862.055,9.201421441488539e+19,0.4129731449082569,-0.3840781890151778,0.018037003087001048,-1.7438356203916496,0.014103968925484546,-1.850658657565332,0.00014071639983496634,-3.8516552846350818,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5519299838176015,-0.25811601207204954,5.955419556197769e+25
1.048574844498196,3.688678144504243e+27,0.007241980609664183,252148.473208189,26997760.025220957,7.431327732713007,39.36928585745002,3.167618592069584e-27,7.130693859334509e-05,8.870011094436123e-79,3.5031308984251227e+33,2.573688236286091e+34,64866166814862.055,9.201421441488539e+19,0.4119053686887612,-0.3852025475028948,0.01798037787984082,-1.7452011852721347,0.014162783271963287,-1.848851390652273,0.00014130318902147204,-3.849848036602967,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5529832446367667,-0.2572880275959095,5.955419556197769e+25
1.0485757720429139,1.844339072252111e+27,0.0072438689493168566,131371.78963649273,26663987.858678166,7.425925102898563,39.07764809664374,1.5482122495356058e-27,6.346908128643032e-05,8.349637954640165e-80,3.5032029049973746e+33,2.5736882362977967e+34,64866166814862.055,9.201421441488539e+19,0.41118599393484906,-0.38596168696123473,0.01793317908791344,-1.7463427144560317,0.014225126780956889,-1.8469438542808965,0.00014192518525021132,-3.847940530232075,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5536744087769142,-0.2567455494225415,5.955419556197769e+25
1.0485766995876316,1.844339072252118e+27,0.007245812737749867,135229.361284554,26434084.86583493,7.422164279954009,38.881545786468855,9.482952443683636e-28,5.848582352596366e-05,1.580189504529571e-80,3.503274551693443e+33,2.5736882363085835e+34,64866166814862.055,9.201421441488539e+19,0.410505907238157,-0.38668058894045765,0.01790351825681465,-1.7470616165408068,0.014236421450968473,-1.8465991637476569,0.0001420378730426238,-3.8475958396988355,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5543704945062097,-0.2561998924188639,5.955419556197769e+25
1.0485776271323493,1.844339072252118e+27,0.0072478160997958485,139373.89753890038,26196266.536593083,7.418239400552867,38.68256799980708,5.7220724984048524e-28,5.369220140921057e-05,2.7361787975939584e-81,3.5033458287214537e+33,2.573688236318486e+34,64866166814862.055,9.201421441488539e+19,0.40979870670092133,-0.3874294165388736,0.017865555977470842,-1.7479834639736869,0.014236419582471673,-1.8465992207477888,0.00014203784993915998,-3.847595910339908,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5551156595871982,-0.2556165212244657,5.955419556197769e+25
1.0485785546770672,1.844339072252118e+27,0.007249883679338118,143841.5087556839,25949904.828835983,7.4141357694142584,38.47436993685615,3.396555884543232e-28,4.908922416493445e-05,4.288724434930273e-82,3.503416728258444e+33,2.57368823632754e+34,64866166814862.055,9.201421441488539e+19,0.40906830455213194,-0.3882041692216777,0.017822118231702808,-1.7490406795545503,0.014198009249552973,-1.8477725452326772,0.00014165461984731923,-3.848769257066733,0.0,-98.99999999999999,1.4623518356194457e-64,-63.8349481254048,0.5559359598304903,-0.2549752334072831,5.955419556197769e+25
1.0485794822217849,1.844339072252118e+27,0.007252020704236776,148672.82219964266,25694291.16454132,7.409836641185445,38.260552057880304,1.980079891425478e-28,4.467977926336518e-05,6.034325724061805e-83,3.5034872381501656e+33,2.5736882363357804e+34,64866166814862.055,9.201421441488539e+19,0.4082781953572083,-0.3890438135350217,0.01778769507998598,-1.7498803239169713,0.014146248929975548,-1.8493587039544366,0.00014113820319594018,-3.8503554157884894,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5568231003856874,-0.2542827558652936,5.955419556197769e+25
1.0485804097665026,1.844339072252118e+27,0.007254233109364475,153917.02473396063,25428627.115445618,7.405322913369524,38.03971495416255,1.2582441737921556e-28,4.046568922302662e-05,7.5329894465395735e-84,3.503557345271757e+33,2.5736882363432435e+34,64866166814862.055,9.201421441488539e+19,0.40743832665342045,-0.3899381204728515,0.01774305954825841,-1.7509714898956563,0.014080908787062715,-1.851369314762809,0.00014048629456010962,-3.8523660422161727,0.0,-98.99999999999999,4.242210926344723e-40,-39.37240774179064,0.5577866387073445,-0.2535318930910707,5.955419556197769e+25
1.0485810333445078,1.2399286607635654e+27,0.00725576627260279,106662.16648960114,25197314.39843144,7.401354254904733,37.84651945254208,6.94020754721121e-29,3.709036257340285e-05,1.187113419595856e-84,3.5036042396154456e+33,2.5736882363478423e+34,64866166814862.055,9.201421441488539e+19,0.4067425481750605,-0.39068039491500456,0.01770229872769524,-1.751970334771977,0.01401857019104668,-1.853296279508055,0.00013986433111338678,-3.85429302729326,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5585985814850373,-0.25290017148858157,5.955419556197769e+25
1.048581656922513,1.2399286607635654e+27,0.007257338869695083,109405.57971084118,25005985.62984596,7.398043977266696,37.68896544966621,4.6334994914533134e-29,3.447935367318614e-05,2.507798415406458e-85,3.503650939302934e+33,2.5736882363521173e+34,64866166814862.055,9.201421441488539e+19,0.406075723368381,-0.3913929733819158,0.01767327709661499,-1.7526829132540465,0.013959308326669462,-1.8551361001478617,0.00013927307102703688,-3.8561328479330683,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5593661098442405,-0.25230384964396085,5.955419556197769e+25
1.0485829040785235,2.479857321527131e+27,0.007260612420016287,227740.89584618807,24710516.871089585,7.392881829656,37.451714815630666,2.4775481454080275e-29,3.074064161380847e-05,2.1670999183794592e-86,3.5037437504907485e+33,2.5736882363597404e+34,64866166814862.055,9.201421441488539e+19,0.4048377674306164,-0.39271897882239204,0.017617569221801202,-1.7540540134258562,0.013861308336524408,-1.8581957757475536,0.0001382953166060186,-3.8591925270967824,0.0,-98.99999999999999,0.0,-98.99999999999999,0.5607783124124712,-0.25120879065787227,5.955419556197769e+25
1.0485835276565287,1.2399286607635583e+27,0.007262319651148444,118772.06986415386,24396215.19650337,7.387322455569486,37.18722508995006,1.268838678983868e-29,2.7193902204257922e-05,1.505809461233362e-87,3.503789824947863e+33,2.5736882363631125e+34,64866166814862.055,9.201421441488539e+19,0.4038848323084861,-0.3937424562343605,0.0175641259873427,-1.755373456365447,0.013798364872605672,-1.8601723751116954,0.00013766731752080127,-3.861169149830639,0.0,-98.99999999999999,1.2729727382694099e-54,-53.89518089701087,0.5618608258841649,-0.2503712467721965,5.955419556197769e+25
