slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),max T (K),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
579.0,8.965203400055582,-10.0,24840629.540843967,59528.90267019719,1877.7309764222068,388089599.1273059,7794.695483341419,4.862233267832406e+37,4.282583785147565e+36,1.0813005297133958e+31,1.533850752611165e+37,1.6807367386655675e+52,6.732392894240004e+48,6.471320631132821e+42,388255531.6889493,0.04974950842974697,0.05564115028068265,0.002721144502438538,6.389425575700487e-05
580.0,8.965178742612787,-10.0,24842445.179965094,57713.263549070805,1815.6391211271111,389860753.22393596,7792.511523236761,4.900591324800997e+37,4.562213050130491e+36,1.2068631145701403e+31,1.7119642927324938e+37,1.681017336700727e+52,6.99361606773085e+48,7.162346256838839e+42,390227580.3854436,0.04981083569685499,0.055780313144657506,0.002722193552869336,6.389433755785879e-05
581.0,8.96515392451607,-10.0,24844200.828875903,55957.6146382615,1755.6489108091052,391541949.9794584,7790.455978821336,4.93784739714492e+37,4.85517942603802e+36,1.3432577418205514e+31,1.905443344958256e+37,1.6812907262710206e+52,7.262428631227662e+48,7.906056273155122e+42,392203923.01255536,0.04987061743827057,0.05591589797665432,0.0027232037546420012,6.38944267328773e-05
582.0,8.965128999576494,-10.0,24845898.94833611,54259.49517805502,1698.119460206122,393120478.80517524,7788.477395261342,4.974763277114638e+37,5.162346584816891e+36,1.491329586208019e+31,2.115486809946144e+37,1.6815571342731643e+52,7.538882075024913e+48,8.704691531695322e+42,394174203.5748415,0.04992889740876243,0.056048020007009584,0.00272417662754378,6.389452487977656e-05
583.0,8.965103999905217,-10.0,24847541.723435566,52616.72007859871,1642.7750994580028,394620147.3296848,7786.554267322846,5.010810501213285e+37,5.482900146866048e+36,1.6510109784750858e+31,2.3419986972303925e+37,1.6818167271056782e+52,7.822932245984655e+48,9.560023451172854e+42,396128282.1009904,0.04998572080065058,0.05617675547952295,0.0027251126397939297,6.389463397721141e-05
584.0,8.965078946145587,-10.0,24849131.365100507,51027.078413657844,1589.6416649389269,396019782.26626223,7784.676690128564,5.046295027244274e+37,5.818173628592572e+36,1.8233940299503326e+31,2.5865281929412654e+37,1.6820697026166178e+52,8.114602756424933e+48,1.0474108010003768e+43,398084071.41907394,0.05004111908401006,0.05630220883489433,0.0027260141313420264,6.389475644460296e-05
585.0,8.965053851496249,-10.0,24850670.14532758,49488.29818658531,1538.7802270738,397334960.4898802,7782.839199996225,5.081074215609693e+37,6.167591582781984e+36,2.0085323272125663e+31,2.8491513109268783e+37,1.6823162717691142e+52,8.413897308124007e+48,1.1448787954967031e+43,400034681.2738332,0.05009514552621126,0.05642447905576629,0.0027268825609910344,6.389489519915295e-05
586.0,8.939931242283157,-10.0,24852160.09834091,47998.34517325461,1489.9530133318035,398555913.99034286,7780.059006891175,5.11511906050583e+37,6.531838808832766e+36,2.2071393386342683e+31,3.130880123196837e+37,1.6825566166777676e+52,8.720809851757244e+48,1.2485860008333077e+43,401991966.99813277,0.050284477861207454,0.056684520797570984,0.0027315857712658254,6.395328235508822e-05
587.0,8.90849902533962,-10.0,24853948.04195691,46210.401557255536,1787.9436159981642,399936297.7771235,7776.571565198384,5.159463784444075e+37,7.005825233628072e+36,2.473686135912408e+31,3.5089831522590127e+37,1.6828475309272237e+52,9.11583043428511e+48,1.3880637790840207e+43,404416809.6589684,0.05052035136819447,0.05700730900643159,0.0027374579999376474,6.40268201769059e-05
588.0,8.868816815387381,-10.0,24856093.57429611,44064.86921805516,2145.532339197797,401457036.0932881,7772.299916231195,5.214634138252137e+37,7.631913620312431e+36,2.8387246487154096e+31,4.0267990435943777e+37,1.6832003609358985e+52,9.632217217608325e+48,1.5801361691840627e+43,407446614.60353255,0.05081620803832686,0.057411628107054025,0.0027448573255887693,6.412044792179704e-05
589.0,8.8350292908456,-10.0,24857810.000167467,42348.44334669784,1716.4258713582376,402539417.32174385,7768.706972716184,5.252799859794488e+37,8.185115792689454e+36,3.1723176600774277e+31,4.5000087364436735e+37,1.6834846908230525e+52,1.0075271038769568e+49,1.751851206189395e+43,409938677.24713945,0.05106650773395702,0.05775076329582788,0.002751139986585788,6.420089063026645e-05
590.0,8.804962328617979,-10.0,24859261.1981281,40897.24538606405,1451.1979606335483,403366364.3634131,7765.65495597918,5.285668786578595e+37,8.692832167769188e+36,3.4868304870383873e+31,4.946152729795641e+37,1.6837265893434714e+52,1.0473098319391757e+49,1.9114259298096493e+43,412105701.5379174,0.051288602444026235,0.05804899370751342,0.0027567236425984284,6.427305127062915e-05
591.0,8.776617349610058,-10.0,24860570.218701366,39588.2248127982,1309.020573265507,404010118.2906599,7762.786431465831,5.316425114530818e+37,9.187206192011272e+36,3.800426708006793e+31,5.390996495548628e+37,1.6839460581389372e+52,1.0852357884460253e+49,2.0683123814935868e+43,414167875.4128091,0.05149772307749472,0.05832750153982193,0.0027619854080898555,6.434158934698243e-05
592.0,8.749066119026361,-10.0,24861792.668274716,38365.775239448994,1222.4495733462688,404524321.01801395,7760.085266142982,5.345667946426455e+37,9.681873702564241e+36,4.1208396825239e+31,5.845509989812533e+37,1.6841521398913406e+52,1.1225605441017923e+49,2.227175571586695e+43,416150784.888862,0.051700914201358125,0.05859610102570211,0.002767100528941745,6.440869623938373e-05
593.0,8.721837140709166,-10.0,24862955.643671185,37202.79984297976,1162.9753964684617,404920737.3780485,7757.442562808058,5.375062026371845e+37,1.0184796034991096e+37,4.452996835890796e+31,6.316682883635155e+37,1.6843492734737483e+52,1.1599138866049808e+49,2.3904918671759065e+43,418068331.1595126,0.05190173854011103,0.05885975522276763,0.0027721587818205257,6.44755048614084e-05
594.0,8.694701614875997,-10.0,24864072.99188289,36085.451631274074,1117.3482117056267,405208505.6930207,7754.814392115226,5.403592478282522e+37,1.0699709638248346e+37,4.799286904732748e+31,6.807903657249117e+37,1.6845396782041067e+52,1.1976161251948376e+49,2.5596028674376223e+43,419971011.993578,0.0521019435104627,0.059120937041236714,0.0027772046126133864,6.45425806159403e-05
595.0,8.667537839714273,-10.0,24865152.01266273,35006.430851433426,1079.0207798410627,405389544.3237424,7752.25645044914,5.431582414348279e+37,1.1228700589782102e+37,5.161153575730702e+31,7.321220214859819e+37,1.684724504086771e+52,1.2358251467904124e+49,2.735226597767224e+43,421869647.8385478,0.052302445474320926,0.059380978371440525,0.0027822622108198275,6.461023892201346e-05
596.0,8.64028662839437,-10.0,24866196.75479228,33961.68872188404,1044.7421295511344,405464817.2821783,7749.71281879505,5.459632250784423e+37,1.177269098825573e+37,5.539325448512076e+31,7.857666092525144e+37,1.6849043825239165e+52,1.2746126174238212e+49,2.917730685725869e+43,423745728.8946269,0.05250372925459679,0.0596405686509337,0.002787344223404109,6.467864842362357e-05
597.0,8.612923024208987,-10.0,24867209.863027897,32948.580486267805,1013.1082356156278,405433772.92701095,7747.212326318122,5.487073079902708e+37,1.2332164060287859e+37,5.93415106298154e+31,8.417735702464826e+37,1.685079691114068e+52,1.3140131186281101e+49,3.1073231408379033e+43,425606917.87550557,0.052706021639755185,0.0599000751200488,0.0027924570173554282,6.474789765374938e-05
598.0,8.585437681201894,-10.0,24868193.13266361,31965.310850553215,983.2696357132056,405295865.2224714,7744.6409275874275,5.513963899717866e+37,1.2907370022318777e+37,6.34594271681442e+31,9.00187204642646e+37,1.6852506702639089e+52,1.3540367965707435e+49,3.3041006153358043e+43,427471772.4644783,0.05290943379237014,0.06015970142145363,0.0027976038254538685,6.48180394484029e-05
599.0,8.55783701722368,-10.0,24869147.703076366,31010.740437798202,954.5704127576362,405048137.12350714,7742.163690782203,5.540117799193778e+37,1.3498408212147887e+37,6.774779063559779e+31,9.610186696357072e+37,1.6854174462723107e+52,1.394671503683418e+49,3.5080440423489853e+43,429308267.255162,0.05311396125155247,0.06041949368068559,0.002802785295444882,6.488908943550083e-05
600.0,8.530120385658284,-10.0,24870074.55846993,30083.885044235736,926.8553935614899,404703311.26849306,7739.73618924666,5.565969224293207e+37,1.4103465565218501e+37,7.219213254437839e+31,1.024062726253818e+38,1.685580135721632e+52,1.4358949627768247e+49,3.7190566767293113e+43,431144207.39517796,0.053319654986002316,0.06067952751727906,0.002808003200191398,6.496108325537021e-05
601.0,8.502300812906912,-10.0,24870974.727578748,29183.71593541652,900.1691088197045,404161524.3882767,7737.195773848844,5.5918433639680525e+37,1.4727389457397907e+37,7.683542332237903e+31,1.0899289203295439e+38,1.6857388754781141e+52,1.4777026827703656e+49,3.9371750250720035e+43,432967881.0692051,0.05352648027856791,0.0609398079309606,0.0028132564632713133,6.50340240120051e-05
602.0,8.474368735639285,-10.0,24871849.306814265,28309.13669990003,874.5792355172264,403596731.5321093,7734.746048584815,5.616715915708278e+37,1.5364422701540303e+37,8.162781847332849e+31,1.1579101957205983e+38,1.685893788607604e+52,1.5200788833690848e+49,4.162310513547911e+43,434778127.50291425,0.053734545759572594,0.061200470858219516,0.0028185485042125863,6.510797841652163e-05
603.0,8.446325870193757,-10.0,24872699.136576906,27459.30693725869,849.8297626417793,402923152.90148675,7732.3152780115715,5.641138873235495e+37,1.6016357402030624e+37,8.65848786865014e+31,1.2282272845389071e+38,1.6860449724347362e+52,1.5630030918165023e+49,4.3943599919556874e+43,436595477.15308726,0.05394387477761861,0.06146157621057679,0.002823880473528857,6.518298407650624e-05
604.0,8.418181013215797,-10.0,24873524.963192705,26633.480321459472,825.8266158012565,402142476.6127427,7729.850818159141,5.665426186176715e+37,1.6682646702200373e+37,9.170236882805673e+31,1.3008201103945035e+38,1.6861925186481202e+52,1.606450155978071e+49,4.633182930147797e+43,438377042.43687874,0.054154460513687136,0.061723124752356195,0.00282925227915817,6.525906438225496e-05
605.0,8.389931651298452,-10.0,24874327.87368647,25830.569827694446,802.9104937647513,401209737.5158083,7730.230445122107,5.685263916245117e+37,1.7367024498937227e+37,9.701640566261297e+31,1.376200998261524e+38,1.6863364728582429e+52,1.650424478555796e+49,4.87883414796005e+43,440169044.26341426,0.054366316694078654,0.06198519376385462,0.002834664686235595,6.533627696323102e-05
606.0,8.36235506254418,-10.0,24875108.523145087,25049.920369077474,780.6494586157122,400220293.8246022,7727.211036439663,5.708645093132448e+37,1.8062009055310854e+37,1.0245626354948299e+32,1.453366687952668e+38,1.6864770114875617e+52,1.6948905463173245e+49,5.1310667287119e+43,441932496.70078367,0.05457467626034439,0.06224290387260122,0.002839981665907619,6.540745748483615e-05
607.0,8.334384095413848,-10.0,24875867.427924108,24291.015590056777,758.9047790234991,399127962.4588349,7724.483989435256,5.731561764429338e+37,1.8769388376550408e+37,1.0803859139105676e+32,1.532553348144074e+38,1.686614183929958e+52,1.7398109877557459e+49,5.389633556799638e+43,443680536.9150459,0.054786222796672356,0.06250313273919154,0.0028453932394586334,6.548051123337432e-05
608.0,8.30618199954299,-10.0,24876605.389905732,23553.053608432412,737.9619816212341,397927833.64410377,7721.92829836045,5.753483533320563e+37,1.9490205064885036e+37,1.1377673140661887e+32,1.6139502414184261e+38,1.6867480811220823e+52,1.785169312273456e+49,5.654418965086783e+43,445413880.9231954,0.054999980729686024,0.06276488524247029,0.002850872439729954,6.555511536424995e-05
609.0,8.277826040761841,-10.0,24877323.103684466,22835.339829698205,717.7137787326724,396625561.50177896,7719.395164801714,5.7758954574968275e+37,2.0223004124574546e+37,1.1965539384382146e+32,1.69734047896913e+38,1.686878811710176e+52,1.8309416992856638e+49,5.92524485036968e+43,447132974.10128784,0.05521552572566507,0.06302771940928764,0.0028564074675367806,6.563114858103895e-05
610.0,8.249351495530842,-10.0,24878021.2723701,22137.171144064516,698.1686856319072,395221008.68956465,7716.940570024783,5.798367034373634e+37,2.0967710857291727e+37,1.2567682223583766e+32,1.782755885852694e+38,1.6870064769529273e+52,1.877107246941859e+49,6.201953136061728e+43,448827980.15610015,0.055432681572203504,0.06329147126305079,0.0028619937030992925,6.57085946535069e-05
611.0,8.22077031099651,-10.0,24878700.649900813,21457.79361335188,679.3775307144109,393716779.0210926,7714.482788737699,5.820194109098551e+37,2.1723580343988398e+37,1.3183381218834236e+32,1.8700942660065615e+38,1.6871311737375718e+52,1.9236496915593807e+49,6.484405098644897e+43,450522875.0538009,0.055651415200776745,0.06355613276544987,0.0028676305242951645,6.578750149146147e-05
612.0,8.192089905100525,-10.0,24879361.916540522,20796.52697364241,661.2666397092564,392100351.5235694,7711.994682822981,5.841945458116413e+37,2.2492935184140863e+37,1.381525987789114e+32,1.9597277703025652e+38,1.6872529999433202e+52,1.9705557944881868e+49,6.77250444918118e+43,452216612.16946346,0.05587172463961593,0.06382172507232566,0.002873318058358765,6.586793265296529e-05
613.0,8.163304027260825,-10.0,24880005.568245586,20152.87526857853,643.6517050640116,390407722.608446,7709.549924279361,5.86331629054624e+37,2.3268850300450855e+37,1.4456211294669728e+32,2.050648267056008e+38,1.687372014711051e+52,2.0177873726027095e+49,7.065939519753192e+43,453870989.0675864,0.056093694111961134,0.06408834099211778,0.0028790591672282753,6.594999605518446e-05
614.0,8.134421935904015,-10.0,24880632.231616396,19526.21189776808,626.6633708110363,388619838.0276918,7706.995753392143,5.8838640321486765e+37,2.4054462209355625e+37,1.5109950735888689e+32,2.1433827757675766e+38,1.6874882943154606e+52,2.0653248978532044e+49,7.364549257268617e+43,455499276.7320142,0.05631730419655914,0.0643559779382748,0.0028848535793273918,6.603375533754755e-05
615.0,8.105428525062827,-10.0,24881242.540499907,18915.90301425755,610.3088835109986,386741876.94035035,7704.465107758824,5.90567420886038e+37,2.4848619461637852e+37,1.5775516189496676e+32,2.2377948327189584e+38,1.687601959060869e+52,2.113150292634055e+49,7.668175899706098e+43,457136097.72118366,0.056542722669126015,0.06462482323150606,0.0028907060308406038,6.611935021431094e-05
616.0,8.076299333861858,-10.0,24881836.985890005,18321.457624159753,594.4453900980282,384776572.65197426,7701.899193743051,5.927214573891765e+37,2.565051600594576e+37,1.6452351619099916e+32,2.333805562813209e+38,1.6877130731729192e+52,2.161235852454747e+49,7.976598754742585e+43,458745436.96310365,0.056770158188632236,0.0648951152407775,0.002896623033480397,6.620695084485506e-05
617.0,8.04700615866217,-10.0,24882416.11720282,17742.326311346143,579.1313128124456,382719202.9258519,7699.212508413777,5.949064838650494e+37,2.646176350755532e+37,1.714273751784814e+32,2.4317384594768015e+38,1.687821723829845e+52,2.2095642547580773e+49,8.289684885644788e+43,460335570.5588026,0.05699986142569278,0.06516713626999976,0.002902611904289424,6.629674657158147e-05
618.0,8.017517144361676,-10.0,24882980.42872883,17178.014785334468,564.3115260125506,380588242.6460688,7696.502338671952,5.97068879284895e+37,2.7277314284626723e+37,1.7841334180460564e+32,2.530836072700364e+38,1.6879279789735483e+52,2.2581073131842027e+49,8.607191557483898e+43,461898260.0577179,0.05723211014134357,0.0654411935418629,0.0029086807830925416,6.638895204775785e-05
619.0,7.987802528339641,-10.0,24883530.37856099,16628.064953174442,549.9498321585666,378382148.65820473,7693.72928293033,5.992769009080159e+37,2.8097698881564924e+37,1.8549376711852104e+32,2.6312736050803294e+38,1.6880319128723388e+52,2.3068377646228944e+49,8.9288974398357e+43,463449915.4436116,0.0574671784182161,0.06571759043352682,0.002914837827113051,6.64837711934094e-05
620.0,7.957815264033864,-10.0,24884066.509054024,16091.934460140765,536.1304930347183,376103166.05398124,7690.881803567953,6.015534860269778e+37,2.8922559010224894e+37,1.926693373547008e+32,2.733060791017396e+38,1.68813361999398e+52,2.355738324519083e+49,9.254651411610525e+43,464979735.78184396,0.05770547553308354,0.06599678027804441,0.0029210948985884744,6.658147155386161e-05
621.0,7.9275130633184645,-10.0,24884589.19755457,15569.245959594846,522.6885005479053,373755482.17088175,7687.924448657895,6.038758259731924e+37,2.975103728490847e+37,1.9993667703486545e+32,2.8361497485420547e+38,1.6882331598932503e+52,2.4047784603741384e+49,9.584217124237689e+43,466482879.88576376,0.057947382994998145,0.0662791733258454,0.00292746307854841,6.66823160803764e-05
622.0,7.8968467619653815,-10.0,24885098.881855752,15059.561658412218,509.68430118345964,371343424.7329767,7684.879420623936,6.062969819019798e+37,3.058250221862325e+37,2.0729549275892908e+32,2.9405363157036712e+38,1.6883306124573315e+52,2.4539349520966996e+49,9.917411547018548e+43,467977315.478058,0.05819334520554739,0.06656525918271916,0.002933955066818431,6.678659894069096e-05
623.0,7.865760935960748,-10.0,24885596.03700957,14562.40650459379,497.1551538166611,368873841.3945597,7681.739805586694,6.08749732783678e+37,3.141552953850999e+37,2.147357024034846e+32,3.0460774751620057e+38,1.6884260539749526e+52,2.5031891144322534e+49,1.0254080299727468e+44,469439808.79161835,0.05844386412178216,0.06685558966762821,0.002940585670231065,6.689464696734565e-05
624.0,7.834198261800011,-10.0,24886080.96895827,14077.474555894732,484.9319487001283,366351428.1724205,7678.5061840371645,6.112562659361619e+37,3.2249754744487747e+37,2.222612062748494e+32,3.1528285536982446e+38,1.6885195322583635e+52,2.55250806430538e+49,1.059398022696284e+44,470902960.14641637,0.05869946230233104,0.06715073538446778,0.0029473701600479436,6.700679540990392e-05
625.0,7.802091636486197,-10.0,24886554.067476142,13604.37603802234,473.0985178716272,363783761.97607714,7675.158000837776,6.138816417766515e+37,3.308360753439577e+37,2.2986067209839433e+32,3.260628800277027e+38,1.6886111211577867e+52,2.6018675987305287e+49,1.093692395659186e+44,472315782.21741104,0.05896076649596383,0.0674513725671418,0.0029543265180320675,6.712342738849306e-05
626.0,7.76937396297744,-10.0,24887015.737913087,13142.705601077527,461.6704369424642,361175205.4149199,7671.711144499987,6.165985410929718e+37,3.391698015683064e+37,2.375425543304543e+32,3.369598143390534e+38,1.6887008932124348e+52,2.651248140415539e+49,1.1282767836319357e+44,473722656.8480653,0.05922842356217741,0.06775820114307692,0.0029614732669206957,6.724493817621565e-05
627.0,7.735981066830875,-10.0,24887466.237114564,12692.206399600953,450.49920147523545,358534744.1355923,7668.165925254648,6.194052061030981e+37,3.474779022792615e+37,2.4529055205757798e+32,3.479505350669238e+38,1.688788891755876e+52,2.700614127296577e+49,1.1631250721000329e+44,475093763.9123209,0.059503064059663366,0.068071912902937,0.002968828824155716,6.73717241726634e-05
628.0,7.701837923197193,-10.0,24887905.85853785,12252.584976315498,439.621423284456,355864625.3727292,7664.484110945658,6.2231763466807845e+37,3.5577119397849697e+37,2.5312837562481873e+32,3.5906867590482036e+38,1.6888751692579257e+52,2.7499378941445325e+49,1.1982185400177161e+44,476457862.18472683,0.05978543187871188,0.06839331477339622,0.0029764144962598628,6.750422517010524e-05
629.0,7.666872503327596,-10.0,24888334.93886164,11823.50465252623,429.08032378920916,353179310.7007961,7660.7933268856395,6.252996905832092e+37,3.640059919672169e+37,2.6100817502480625e+32,3.702463604688882e+38,1.6889597815423072e+52,2.799193281557504e+49,1.233536801426878e+44,477794301.1364287,0.06007627650713559,0.06872322279846836,0.002984252014277073,6.764290109739783e-05
630.0,7.6310094376797135,-10.0,24888753.816782143,11404.62673202157,418.8779205064896,350480062.1680614,7656.943915049236,6.283608981438953e+37,3.721977878910607e+37,2.6896349925566457e+32,3.815311788181423e+38,1.689042786346147e+52,2.848359619668062e+49,1.2690661645075455e+44,479105425.27057487,0.06037640458463847,0.06906251371709755,0.0029923645300059306,6.778821985504835e-05
631.0,7.5941762417921295,-10.0,24889162.802369915,10995.641144249588,408.985587775584,347775945.3574576,7653.024352828326,6.315714154671794e+37,3.803330442950453e+37,2.7698651249506603e+32,3.929120156505511e+38,1.6891242449715173e+52,2.897414099038702e+49,1.3047912464244199e+44,480385194.38551646,0.060686630126116914,0.06941208160737149,0.0030007755355200704,6.79406736160684e-05
632.0,7.5562984721537,-10.0,24889562.14638735,10596.297126814723,399.3440174311228,345074163.5521874,7649.02367686243,6.348773784841145e+37,3.884015942484587e+37,2.8507575305852013e+32,4.043867975315842e+38,1.6892041996060448e+52,2.9463282808482976e+49,1.3406928684082158e+44,481649526.31920844,0.06100782161016243,0.06977285843410766,0.0030095096129621273,6.810076833281966e-05
633.0,7.517300473510087,-10.0,24889952.14329753,10206.300216633826,389.9969101814129,342379824.87598604,7644.949303220622,6.382324792470412e+37,3.9639994359429813e+37,2.9323664037837104e+32,4.159632120560884e+38,1.6892826954520633e+52,2.995081282216776e+49,1.3767578743717036e+44,482900505.1604052,0.06134088856914631,0.07014583559212484,0.0030185929625563424,6.826903902794032e-05
634.0,7.4770991715431,-10.0,24890333.09553846,9825.347975704819,380.9522409313832,339699184.2372978,7640.790233139301,6.416786638652136e+37,4.043127697935063e+37,3.0146031397947192e+32,4.2762869042741644e+38,1.6893597848650378e+52,3.0436542453471776e+49,1.412974441866425e+44,484116679.91807884,0.06168684772682029,0.07053211680168561,0.003028054588309031,6.84460696530408e-05
635.0,7.435622037209828,-10.0,24890705.27469068,9453.168823484331,372.17915221926165,337040289.9903571,7636.530783389458,6.452272608550294e+37,4.1214567365716873e+37,3.0976674834501607e+32,4.3941156692936555e+38,1.6894355154579905e+52,3.0920279551120027e+49,1.4493318944299085e+44,485308827.8022613,0.06204667455766974,0.07093276710142321,0.0030379223963005668,6.863242936999952e-05
636.0,7.392793463898481,-10.0,24891068.891264815,9089.552249349654,363.6165741347299,334396954.43219966,7632.206492689667,6.488228741145612e+37,4.1987331572902785e+37,3.1812962983794923e+32,4.512745150362471e+38,1.689509916056653e+52,3.140174879795125e+49,1.48581185815583e+44,486483761.88369566,0.06242142071257697,0.07134891735083948,0.0030482261216621676,6.882872174223547e-05
637.0,7.348523360419921,-10.0,24891424.24693721,8734.196576952934,355.355672399018,331817519.0769513,7627.859495254803,6.524969749111915e+37,4.274747412236015e+37,3.265393100997464e+32,4.632038483199327e+38,1.6895830381072098e+52,3.1880798216436507e+49,1.5224054744635682e+44,487615395.0929471,0.0628123137423441,0.07178190539893214,0.0030590008407128987,6.903562420149673e-05
638.0,7.302734294957872,-10.0,24891771.555114552,8386.888399612159,347.3081773412832,329219984.4586035,7623.443633078419,6.562227484805596e+37,4.34989587490886e+37,3.3504548303936925e+32,4.752700587829382e+38,1.6896549122862714e+52,3.235722972652414e+49,1.5591020368694052e+44,488743419.96967256,0.06322053431799345,0.07223301636770015,0.0030702801436509083,6.925378380154131e-05
639.0,7.255356843528489,-10.0,24892110.954026666,8047.489487498999,339.3989121111249,326656402.7766204,7618.958734567409,6.599911177873379e+37,4.423823543462049e+37,3.436183202501673e+32,4.8743083411454826e+38,1.6897255530105922e+52,3.2830724128124546e+49,1.5958804818790951e+44,489838476.937619,0.06364726160985737,0.07270352342642782,0.0030820975610950487,6.948386820711785e-05
640.0,7.206288919483238,-10.0,24892442.702600755,7715.74091340974,331.74857409096,324119645.2337478,7614.386003205357,6.63842309393331e+37,4.496573660151717e+37,3.522692073693746e+32,4.997023251144347e+38,1.6897950043459007e+52,3.330115670012441e+49,1.6327349674905989e+44,490912080.91088957,0.06409404237519195,0.07319509448444288,0.003094496769978624,6.972669495023122e-05
641.0,7.155434609126001,-10.0,24892767.097201914,7391.346312250942,324.3946011575206,321641816.9730488,7609.734371789236,6.677247218519246e+37,4.567792287425083e+37,3.6096896434293596e+32,5.1204313917559885e+38,1.6898633133070378e+52,3.376844679083466e+49,1.6696624829023126e+44,491947784.57497174,0.06456245881083718,0.07370944762935173,0.003107522412370801,6.998312339477394e-05
642.0,7.102684952414147,-10.0,24893084.351043545,7074.0924706198275,317.2538416282409,319168024.8602939,7605.031243914955,6.716401908351528e+37,4.638036056724803e+37,3.697851591616548e+32,5.2454912311462715e+38,1.6899305103516743e+52,3.4232478455678005e+49,1.706659181707909e+44,492978213.85176486,0.06505430775267795,0.0742485250995258,0.0031212252784672038,7.025407119628859e-05
643.0,7.047939060699094,-10.0,24893394.651299797,6763.792214367539,310.3002562526136,316730426.71506274,7600.32264194609,6.755298941474809e+37,4.706903452157679e+37,3.7867793735113025e+32,5.3716374240307466e+38,1.689996615200097e+52,3.469307855930172e+49,1.743715199312007e+44,493985376.37550724,0.06557142263824688,0.07481431867187989,0.003135657107602909,7.054052678566855e-05
644.0,6.991192854880535,-10.0,24893698.214643765,6460.228870399296,303.56334396820273,314334006.2160815,7595.389913499241,6.795131147641415e+37,4.774314846110762e+37,3.876463196243386e+32,5.498856078987952e+38,1.6900616661703127e+52,3.5150132008464825e+49,1.7808252545032807e+44,494967987.45407367,0.06611489222736783,0.07540800238516672,0.0031508489501908808,7.084315949321872e-05
645.0,6.932146646955745,-10.0,24893995.216770038,6163.2267441265285,297.0021262707371,311968877.69156224,7590.345828436891,6.835162141162204e+37,4.840483862159305e+37,3.9672236973390076e+32,5.627602028044118e+38,1.6901256860696035e+52,3.560350426646531e+49,1.817983299378019e+44,495929830.08789074,0.06668865568777968,0.07603380768087194,0.0031669112441372127,7.116379347977975e-05
646.0,6.870730306907279,-10.0,24894285.828519244,5872.61499492079,290.6117492062154,309643367.01634085,7585.246658288978,6.875116372648137e+37,4.905142647558336e+37,4.058744654748872e+32,5.7574267026329885e+38,1.6901886946694732e+52,3.6053047450363453e+49,1.8551806068943173e+44,496855961.00767773,0.06729474061093825,0.07669392741927805,0.0031839012210468903,7.150352160963253e-05
647.0,6.80676150871999,-10.0,24894570.280459598,5588.16305456683,284.451940352681,307356674.38992697,7580.002253763559,6.915268942548938e+37,4.968346525980343e+37,4.1511558102757294e+32,5.8885141446155685e+38,1.6902507279262594e+52,3.649873180249771e+49,1.892418452085601e+44,497764796.01450217,0.06793644405352553,0.07739190931933414,0.0032019111269853363,7.18639629387132e-05
648.0,6.740071686723896,-10.0,24894848.820558906,5309.622955258936,278.5400993084937,305142633.1834765,7574.597936199001,6.955683871194842e+37,5.029433042184253e+37,4.2437669841565214e+32,6.019885317433645e+38,1.6903118269355885e+52,3.694051924145432e+49,1.929695873451666e+44,498660927.3347154,0.06861720018042373,0.07813144798759898,0.0032210377669516896,7.224684008044351e-05
649.0,6.670403213866589,-10.0,24895121.57284715,5036.870667014271,272.75228824241236,302930415.99040383,7569.014159023107,6.996224301812343e+37,5.089712841164125e+37,4.338054915331466e+32,6.153635010715652e+38,1.6903720050719936e+52,3.7378311714087087e+49,1.9670097229175883e+44,499514273.6980186,0.0693416350803464,0.0789175120795222,0.003241410193074323,7.265428072160864e-05
650.0,6.597563057372542,-10.0,24895388.71321239,4769.730301775038,267.14036523597497,300757502.96569467,7563.245297375068,7.036991920291053e+37,5.148530918368916e+37,4.433351279942219e+32,6.288815191028756e+38,1.6904312884817588e+52,3.7812051686479837e+49,2.0043586617169822e+44,500367573.4564949,0.07011412247366447,0.07975481167310808,0.003263151824977822,7.308850784238493e-05
651.0,6.521246936311148,-10.0,24895650.477019787,4507.9664943777025,261.76380739937775,298625452.6799727,7557.337240801479,7.077349892192218e+37,5.205788202143622e+37,4.529526118340974e+32,6.4252415074935116e+38,1.690489711887848e+52,3.8241788639975327e+49,2.041749824770304e+44,501187824.19849277,0.0709406495378141,0.08064977982410093,0.0032864304993737484,7.355241600462864e-05
652.0,6.441244715446163,-10.0,24895906.919547945,4251.523966219276,256.44252815789787,296537502.3549684,7551.230559984898,7.117992333216069e+37,5.261387083247493e+37,4.6264941095875866e+32,6.5627929303086215e+38,1.6905472763130665e+52,3.866728604025348e+49,2.0791650763928223e+44,501991627.62803894,0.07182676863995743,0.08160837490144317,0.003311401985674997,7.40486785646331e-05
653.0,6.357564278625955,-10.0,24896156.970890615,4001.4726235494018,250.05134266691826,294494245.0679953,7545.016578910452,7.157681828192902e+37,5.315398326651631e+37,4.724113573672049e+32,6.7012684829795694e+38,1.6906037190659058e+52,3.9086438108191754e+49,2.1164176368199773e+44,502766202.5378392,0.07277606923472026,0.08263441492806488,0.0033381655867853427,7.457857419050843e-05
